#{"t_start": 1690330778.5383134, "env_id": null}
r,l,t
106.073617,10,7511.091837
138.15785,24,7511.520938
202.787375,63,7512.597077
241.883973,101,7514.327802
247.050082,88,7515.851404
187.637028,55,7516.79578
191.634917,53,7517.720983
245.452338,84,7519.146856
206.955681,73,7520.426741
164.805889,42,7521.158089
297.674993,116,7523.120562
184.515834,54,7524.044561
105.587233,8,7524.210632
237.364993,79,7525.55986
351.352993,153,7528.188349
125.395628,48,7529.022081
177.964544,43,7529.765429
164.37673,45,7530.544465
173.811684,47,7531.403185
179.218772,58,7532.461096
200.317878,64,7533.554371
152.559678,30,7534.108787
200.032931,63,7535.187499
173.572102,53,7536.117213
180.96497,48,7536.944672
235.658608,101,7538.704009
290.857042,110,7540.56075
261.855186,94,7542.165134
261.199172,103,7543.9247
281.112591,131,7546.148924
318.456482,135,7548.434906
291.914595,120,7550.524114
114.695564,16,7550.823853
169.392317,45,7551.63964
166.063871,38,7552.300884
233.744074,75,7553.582049
283.646031,107,7555.457657
71.136662,7,7555.610355
245.711835,111,7557.505696
-67.378667,201,7560.910392
136.404205,21,7561.288305
183.300277,48,7562.153618
210.929145,68,7563.308089
188.297484,54,7564.285753
197.61181,58,7565.279136
237.293872,77,7566.624403
266.708712,99,7568.310935
210.50009,72,7569.572573
216.827664,83,7571.003449
317.549929,146,7573.463357
128.408602,23,7573.878219
227.420701,69,7575.054976
250.455192,89,7576.611707
189.156088,58,7577.611588
240.804626,86,7579.104916
14.120036,24,7579.533675
172.641878,201,7582.909259
209.619619,66,7584.060549
224.436064,80,7585.423474
224.870834,86,7586.883212
230.738585,109,7588.78431
203.377129,59,7589.800311
186.501511,52,7590.688869
143.660491,44,7591.476182
258.150541,94,7593.166694
151.836248,31,7593.712318
177.123783,54,7594.6537
264.509247,103,7596.385421
243.136592,89,7597.89918
168.358032,43,7598.660435
167.980284,46,7599.475263
183.779645,52,7600.372128
137.493463,26,7600.844578
198.05319,61,7601.906229
284.373463,107,7603.705188
279.700385,104,7605.480312
199.532129,60,7606.528823
233.62297,80,7607.907512
149.155225,31,7608.462339
205.177696,67,7609.687115
223.795058,76,7611.014433
267.490093,101,7612.728109
276.302312,107,7614.576777
231.646758,80,7615.935154
350.976093,153,7618.522325
266.702095,100,7620.215358
116.028388,9,7620.397856
272.642586,95,7622.004886
195.445592,59,7623.032398
220.259635,74,7624.296326
217.807513,67,7625.451111
305.028967,118,7627.470914
278.994579,114,7629.414306
232.938645,86,7630.87562
163.992048,38,7631.545187
167.809086,41,7632.258755
136.966348,21,7632.6408
218.748074,71,7633.85266
69.040095,201,7637.259293
153.142178,32,7637.836786
150.670638,31,7638.381571
129.148814,33,7638.963958
146.195864,25,7639.428793
281.063596,115,7641.372755
191.894894,58,7642.392825
156.843512,34,7642.976928
136.971276,22,7643.378684
231.842428,78,7644.758373
336.529093,135,7647.067497
281.715881,107,7648.874268
235.873396,123,7650.942699
-10.318527,201,7654.39913
142.634944,23,7654.813562
246.467844,85,7656.257649
213.564954,79,7657.606981
180.876638,52,7658.506552
155.138849,30,7659.039962
126.431441,23,7659.458067
161.984078,38,7660.131291
125.983807,21,7660.51476
151.373276,37,7661.209825
228.602015,76,7662.541771
219.909702,71,7663.833258
138.888714,21,7664.23392
269.33203,119,7666.261962
246.922677,86,7667.760308
175.368415,52,7668.658166
246.290018,93,7670.293087
270.853705,112,7672.275433
218.959369,70,7673.457393
241.11219,90,7674.984748
116.919599,43,7675.759414
169.765745,42,7676.491113
170.524482,47,7677.301661
189.878086,56,7678.344254
219.502908,73,7679.595034
293.23611,112,7681.488507
252.588975,90,7683.084088
155.777355,38,7683.74685
251.930011,100,7685.439527
243.217708,81,7686.832066
116.710526,11,7687.049219
246.243936,86,7688.508503
162.706465,39,7689.191533
207.650916,64,7690.283105
252.101159,83,7691.730767
275.434533,104,7693.492704
239.000022,90,7695.021356
235.565313,81,7696.396073
216.012498,71,7697.630117
166.023428,36,7698.28368
203.839428,83,7699.689331
191.413306,56,7700.64096
171.650523,46,7701.449981
261.282391,91,7702.978559
262.036433,102,7704.703999
256.582897,93,7706.327894
149.137708,33,7706.91096
117.131336,10,7707.10947
350.422812,146,7709.617585
178.817737,63,7710.714217
148.993621,63,7711.797176
184.921327,47,7712.631043
168.004223,45,7713.410262
106.657995,4,7713.508612
237.893856,100,7715.210009
223.529402,73,7716.474793
261.260296,111,7718.430367
230.760398,78,7719.760639
0.45957,40,7720.460574
228.683398,79,7721.797783
164.167822,39,7722.481478
182.480266,45,7723.27337
158.603931,34,7723.868764
155.786436,32,7724.43304
235.16249,81,7725.873655
174.006106,50,7726.74169
237.580077,79,7728.139356
244.201429,82,7729.560767
274.646798,116,7731.51182
140.232161,28,7732.008717
249.4948,84,7733.432184
179.838785,54,7734.364908
277.227119,118,7736.391616
246.07101,84,7737.846168
244.289836,90,7739.441215
263.290228,95,7741.049725
145.957273,30,7741.5837
234.492379,90,7743.126419
167.400675,50,7744.027192
240.189306,79,7745.367533
171.402405,72,7746.590523
183.386505,84,7748.015367
207.998616,65,7749.194735
210.015437,88,7750.692201
139.21104,26,7751.188177
97.961464,24,7751.612852
193.896145,58,7752.604298
186.2135,47,7753.450125
156.506039,56,7754.412237
199.674271,58,7755.404094
295.516559,116,7757.363017
332.046967,143,7759.764593
282.958815,112,7761.67705
155.153311,29,7762.19967
258.467622,107,7764.028878
214.186117,66,7765.169254
222.072182,81,7766.536586
155.288138,111,7768.4464
204.328339,57,7769.414032
249.994957,91,7770.996067
139.095814,26,7771.4525
247.872283,116,7773.433734
248.550062,90,7775.011537
190.161722,58,7776.001344
149.919394,33,7776.594466
201.699771,63,7777.673242
187.455821,56,7778.628191
248.111428,96,7780.247753
249.94017,87,7781.725674
222.720608,73,7782.975715
221.874822,73,7784.210916
165.342839,35,7784.825466
288.878838,120,7786.842002
340.949505,146,7789.31365
138.830161,28,7789.838434
185.117447,72,7791.060886
179.761968,44,7791.846189
266.990432,94,7793.452153
215.797476,73,7794.699968
142.42598,28,7795.214716
132.146323,20,7795.618528
335.594563,134,7797.882649
343.30281,143,7800.30683
122.321648,14,7800.576298
183.657492,52,7801.485831
108.507368,5,7801.603165
173.666912,44,7802.395195
256.389636,91,7803.991016
144.480793,30,7804.515136
281.081861,110,7806.391343
318.763575,128,7808.552535
152.843836,44,7809.31351
259.070553,96,7810.971048
54.133293,201,7814.412509
108.199316,5,7814.528426
226.316501,78,7815.853619
179.114738,54,7816.785548
273.662086,117,7818.832379
264.38768,100,7820.57621
226.290854,91,7822.135097
157.148064,31,7822.679725
151.182995,34,7823.280818
113.620608,12,7823.513892
244.658428,81,7824.906813
181.003529,55,7825.852616
168.713598,43,7826.666871
194.941284,57,7827.64703
264.394007,101,7829.363013
215.808312,77,7830.695819
-20.577059,201,7834.095955
119.161202,18,7834.427214
152.497392,34,7835.132557
111.561653,29,7835.61639
247.175482,90,7837.135184
178.395697,48,7837.966583
265.810813,98,7839.627264
259.903999,92,7841.204614
