#{"t_start": 1689531136.1129184, "env_id": null}
r,l,t
102.999999,30,3102.798513
-19.100001,15,3103.086464
100.699998,10,3103.285278
102.999999,33,3103.8974
-18.4,25,3104.352899
102.699999,27,3104.829892
-16.8,47,3105.64318
-14.700001,65,3106.80475
102.099999,27,3107.289387
104.699999,56,3108.287672
101.099998,11,3108.502203
-18.2,21,3108.882366
-18.1,19,3109.236146
103.499999,35,3109.846785
104.499999,54,3110.814636
-18.5,18,3111.146783
104.799999,54,3112.075192
-18.9,38,3112.784633
-18.3,23,3113.207196
104.099999,41,3113.914337
103.899999,42,3114.648152
102.699999,27,3115.173475
104.599999,61,3116.223767
105.799999,73,3117.499651
106.899999,81,3118.866156
105.599999,59,3119.908005
104.199999,54,3120.833374
-18.9,17,3121.150259
102.999999,30,3121.683478
101.999999,29,3122.224781
-17.4,38,3122.889462
101.999999,20,3123.258807
-16.8,47,3124.099669
102.599999,29,3124.622634
105.999999,63,3125.69786
105.499999,64,3126.828282
102.499999,25,3127.28273
104.399999,44,3128.039275
106.799999,128,3130.253946
105.499999,79,3131.63193
101.499998,21,3132.014602
-18.3,20,3132.3857
100.299998,3,3132.474778
102.599999,32,3133.015523
-13.7,81,3134.429768
105.299999,62,3135.516587
-18.7,13,3135.750166
102.799999,34,3136.354177
-18.1,19,3136.69938
102.599999,29,3137.219892
102.799999,31,3137.800717
103.799999,44,3138.567477
105.399999,57,3139.54538
108.399999,87,3141.062382
105.499999,58,3142.086279
-14.8,76,3143.378247
101.899999,22,3143.777708
102.499999,34,3144.40619
107.099999,98,3146.072344
104.499999,45,3146.882385
-14.6,66,3148.011931
101.899999,37,3148.662812
103.099999,34,3149.291949
105.899999,68,3150.459026
-20.200001,1,3150.511262
-17.7,26,3150.974157
104.299999,46,3151.823461
107.599999,88,3153.354974
107.299999,82,3154.747116
103.599999,54,3155.712883
104.699999,53,3156.63007
101.199998,12,3156.860299
103.299999,36,3157.492464
105.899999,62,3158.591429
102.499999,31,3159.143898
103.799999,41,3159.858596
101.399998,20,3160.25976
102.299999,29,3160.772676
101.199998,12,3161.008233
103.099999,31,3161.556974
106.099999,91,3163.141408
-19.4,6,3163.275013
101.299998,13,3163.523459
100.599998,9,3163.705706
103.799999,80,3165.106815
-18.1,22,3165.51028
101.499998,33,3166.087843
103.899999,48,3166.920053
107.199999,78,3168.285034
107.199999,99,3169.994851
104.599999,79,3171.339483
102.599999,83,3172.7849
105.599999,77,3174.122676
107.999999,83,3175.527926
-19.3,16,3175.863336
-16.6,40,3176.561601
103.299999,51,3177.443666
-17.5,28,3177.942943
102.199999,40,3178.671757
-16.8,47,3179.482984
103.699999,52,3180.41122
105.299999,71,3181.629893
101.399998,86,3183.118414
102.799999,34,3183.715416
106.399999,76,3185.047185
106.899999,78,3186.377929
102.799999,28,3186.877585
101.099998,17,3187.227547
102.599999,47,3188.040471
-15.2,51,3188.920923
101.499998,15,3189.207578
102.299999,38,3189.902729
100.899998,18,3190.240221
-17.1,29,3190.754802
100.799998,20,3191.122453
98.399998,68,3192.31935
-18.2,18,3192.654136
103.199999,56,3193.618744
103.599999,36,3194.285166
101.699998,29,3194.802597
103.899999,54,3195.731316
104.999999,86,3197.232132
104.299999,43,3197.979282
104.699999,83,3199.425873
104.499999,54,3200.34512
101.299998,28,3200.879738
104.199999,54,3201.809087
-18.4,16,3202.108829
100.599998,9,3202.29706
102.599999,35,3202.954835
-16.4,36,3203.580436
103.099999,37,3204.231297
-18.0,20,3204.595218
101.499998,21,3204.978624
105.899999,80,3206.37622
107.299999,76,3207.697547
106.699999,82,3209.075655
107.599999,106,3210.904652
-11.199999,109,3212.769534
103.999999,43,3213.516808
102.599999,26,3213.985532
-18.3,17,3214.333747
101.799998,21,3214.716076
-18.3,17,3215.034423
101.799998,21,3215.416509
105.199999,55,3216.395501
105.099999,78,3217.728369
105.799999,64,3218.859237
102.799999,31,3219.39172
106.799999,77,3220.690019
103.099999,37,3221.391993
-15.9,47,3222.208745
104.199999,48,3223.042236
107.899999,82,3224.472969
105.499999,58,3225.520075
-19.1,15,3225.803184
104.199999,51,3226.686572
105.699999,66,3227.851301
-22.3,55,3228.799506
102.299999,26,3229.266349
103.399999,43,3230.045704
105.499999,61,3231.092329
-18.2,24,3231.523033
103.999999,58,3232.551616
-17.5,28,3233.053634
103.699999,40,3233.73249
106.099999,70,3234.962711
104.799999,69,3236.138017
102.699999,33,3236.751748
-15.8,42,3237.476855
-17.7,41,3238.193223
101.599998,37,3238.872441
102.399999,30,3239.403707
104.999999,68,3240.560413
-17.1,35,3241.213642
102.799999,43,3241.962655
103.499999,50,3242.827147
105.299999,68,3244.026202
105.599999,62,3245.085944
104.399999,50,3245.987082
99.399998,57,3246.960105
103.099999,67,3248.138316
104.499999,48,3248.970893
-15.9,50,3249.838467
101.099998,26,3250.352964
101.699998,20,3250.720039
104.299999,70,3251.91981
101.999999,32,3252.518697
102.499999,28,3253.018613
101.899999,22,3253.41903
102.299999,26,3253.88637
105.199999,58,3254.919624
100.899998,9,3255.102079
105.799999,76,3256.389451
-18.2,39,3257.112749
101.099998,11,3257.324578
101.299998,13,3257.572434
-18.9,11,3257.790353
103.099999,31,3258.342844
-18.6,14,3258.60307
104.199999,57,3259.619448
-17.5,25,3260.058224
103.099999,31,3260.601023
-16.5,35,3261.211617
103.299999,36,3261.87742
105.399999,60,3262.902211
-17.8,25,3263.350631
-19.6,4,3263.453605
105.099999,51,3264.360527
-15.8,42,3265.094587
103.199999,32,3265.659849
-17.9,21,3266.036989
103.299999,39,3266.751154
103.799999,41,3267.465252
104.799999,69,3268.677748
-18.7,13,3268.928895
104.899999,58,3269.92304
-13.9,67,3271.103752
-18.2,27,3271.588678
103.099999,37,3272.238022
103.199999,44,3273.035748
105.399999,54,3273.968489
105.499999,55,3274.918832
105.199999,70,3276.149968
-19.3,7,3276.299159
101.499998,21,3276.678353
102.799999,34,3277.283574
106.399999,82,3278.710546
-16.7,33,3279.295021
102.099999,24,3279.760389
102.799999,58,3280.760508
102.799999,31,3281.30972
103.699999,61,3282.390846
101.899999,22,3282.789718
107.099999,80,3284.190157
-19.1,12,3284.421865
102.899999,47,3285.238862
102.499999,46,3286.036277
102.199999,37,3286.716093
105.799999,70,3287.909801
102.699999,48,3288.776332
101.799998,18,3289.108402
-17.8,25,3289.552656
104.499999,51,3290.437853
-18.0,20,3290.806255
103.999999,46,3291.627973
103.399999,34,3292.232735
-17.5,28,3292.726959
104.499999,63,3293.83559
-16.700001,39,3294.519536
102.199999,31,3295.064533
-16.7,60,3296.131734
105.199999,58,3297.12291
106.299999,69,3298.33503
104.999999,59,3299.350789
-18.7,16,3299.650878
100.099998,1,3299.707488
103.099999,34,3300.331683
-18.5,30,3300.86659
102.399999,42,3301.595893
100.999998,10,3301.797021
107.699999,95,3303.446118
-12.0,92,3305.040062
102.699999,36,3305.667412
-14.5,55,3306.618247
104.199999,54,3307.58496
106.599999,81,3308.995174
103.699999,40,3309.695738
103.799999,50,3310.559563
103.499999,35,3311.180477
101.499998,36,3311.859719
95.399998,122,3313.959531
102.999999,63,3315.040682
103.699999,49,3315.939485
97.399998,115,3317.875188
103.599999,72,3319.132371
101.899999,31,3319.68321
-17.4,26,3320.14524
101.699998,20,3320.547884
102.599999,83,3321.95596
105.599999,89,3323.525604
105.099999,54,3324.451677
102.299999,23,3324.904327
105.499999,76,3326.201554
104.399999,86,3327.700636
102.099999,27,3328.180618
102.199999,22,3328.581839
-19.8,11,3328.801493
101.899999,31,3329.375502
105.499999,61,3330.423287
105.399999,75,3331.730062
-17.8,22,3332.128743
100.699998,31,3332.679392
101.399998,14,3332.945954
107.799999,93,3334.542656
-14.4,83,3335.992813
100.799998,44,3336.759521
-19.6,34,3337.359775
101.199998,60,3338.422146
101.599998,16,3338.72357
-18.5,18,3339.056159
104.399999,53,3339.972956
101.899999,19,3340.319246
-17.8,34,3340.952168
-17.6,24,3341.386128
-18.0,41,3342.100005
104.899999,55,3343.082566
105.899999,71,3344.291695
106.199999,74,3345.581593
103.899999,42,3346.315377
105.799999,58,3347.347603
102.899999,29,3347.860409
-17.1,29,3348.374738
-19.1,24,3348.810931
101.999999,20,3349.171979
-16.2,83,3350.616522
99.599998,92,3352.210453
-18.6,65,3353.311718
97.399998,109,3355.195911
107.199999,87,3356.715665
102.799999,76,3358.013396
100.699998,7,3358.167316
102.399999,27,3358.682513
103.199999,35,3359.291543
-18.5,21,3359.675586
101.999999,29,3360.187797
102.199999,28,3360.721636
107.399999,83,3362.140228
-11.899999,108,3363.999272
-24.6,201,3367.447143
102.099999,57,3368.423543
-16.0,49,3369.275888
102.999999,57,3370.284056
104.599999,55,3371.234591
103.399999,40,3371.969382
102.799999,70,3373.167979
102.399999,27,3373.643475
-16.5,35,3374.292623
102.499999,28,3374.795763
-18.7,16,3375.095417
102.699999,33,3375.667364
101.199998,15,3375.946652
103.999999,58,3376.97902
104.099999,44,3377.735827
106.199999,74,3379.028986
104.899999,52,3379.924112
100.799998,17,3380.243088
105.399999,60,3381.311937
-17.9,42,3382.047023
101.100003,41,3382.757953
101.999999,38,3383.45937
103.999999,43,3384.201004
106.299999,63,3385.285111
101.099998,17,3385.647063
-17.9,27,3386.136076
100.399998,7,3386.282904
103.299999,57,3387.261205
101.299998,16,3387.562222
104.499999,48,3388.427075
-16.7,48,3389.255246
103.499999,44,3390.053246
105.699999,63,3391.134504
104.899999,49,3391.984474
106.599999,66,3393.147337
103.599999,45,3393.92689
100.899998,60,3395.009749
105.899999,77,3396.330778
-15.0,53,3397.271908
103.899999,48,3398.107118
103.399999,40,3398.79904
-19.1,9,3399.03531
-16.200001,59,3400.043309
101.199998,21,3400.43395
100.899998,15,3400.71294
103.199999,35,3401.35822
108.199999,88,3402.84938
-18.5,15,3403.136735
103.199999,44,3403.932016
105.399999,69,3405.111473
108.699999,90,3406.698104
103.899999,39,3407.376616
101.599998,40,3408.104254
105.499999,58,3409.0957
104.599999,61,3410.132392
-18.4,19,3410.49842
104.299999,55,3411.443076
100.699998,7,3411.592629
-18.0,20,3411.963842
102.099999,21,3412.342233
103.599999,36,3412.997356
101.799998,27,3413.477258
-18.2,27,3413.963824
-17.9,21,3414.343695
103.699999,37,3415.024917
103.599999,75,3416.303202
100.799998,8,3416.470513
-18.4,19,3416.825533
104.099999,44,3417.633194
-14.7,53,3418.545398
103.699999,37,3419.199661
-13.8,68,3420.384968
100.499998,5,3420.510108
101.899999,22,3420.90304
106.399999,70,3422.131916
104.399999,50,3422.996317
100.599998,24,3423.427366
105.999999,66,3424.592182
107.099999,74,3425.855344
104.699999,53,3426.803068
-13.4,66,3427.936375
104.399999,47,3428.785087
105.999999,60,3429.816325
104.799999,48,3430.680012
103.899999,39,3431.366411
-13.1,78,3432.695745
103.599999,36,3433.362294
104.499999,51,3434.238885
-18.9,11,3434.459173
-18.3,17,3434.771909
-19.4,6,3434.909207
104.599999,46,3435.732455
-18.9,11,3435.951147
105.299999,56,3436.90738
106.499999,74,3438.198144
-18.8,15,3438.484091
-16.9,37,3439.132298
102.499999,31,3439.712522
103.699999,46,3440.510384
-13.5,68,3441.668629
103.599999,48,3442.534421
102.299999,23,3442.950364
104.999999,50,3443.81159
-11.599999,84,3445.256572
103.899999,45,3446.03709
-18.1,19,3446.418674
105.399999,54,3447.351516
-15.1,52,3448.250277
101.699998,17,3448.566829
105.099999,54,3449.535445
107.099999,74,3450.78199
-15.9,41,3451.530281
102.899999,44,3452.296176
103.199999,53,3453.239213
105.099999,51,3454.120572
-17.1,32,3454.688611
102.399999,24,3455.120647
103.099999,37,3455.80374
101.799998,30,3456.337172
104.199999,45,3457.121091
105.499999,55,3458.1023
-17.3,33,3458.684859
102.899999,35,3459.299033
101.599998,16,3459.600184
102.699999,27,3460.114303
-18.3,17,3460.43134
102.099999,21,3460.812813
103.399999,34,3461.414389
103.499999,50,3462.310417
102.199999,25,3462.743098
103.599999,48,3463.569448
106.199999,62,3464.668547
-18.5,15,3464.955547
103.499999,38,3465.616424
105.799999,79,3466.978722
103.099999,34,3467.574719
107.099999,83,3468.999457
103.699999,49,3469.850219
-14.6,81,3471.247711
-15.1,52,3472.147978
103.899999,42,3472.871294
-19.4,6,3472.996847
103.099999,40,3473.723644
106.799999,71,3474.935823
105.199999,64,3476.06265
102.699999,30,3476.59617
104.899999,58,3477.595316
-16.3,49,3478.479897
104.399999,50,3479.325426
-17.1,29,3479.847594
-16.7,33,3480.458379
103.399999,37,3481.11075
-18.4,19,3481.453671
101.999999,23,3481.876965
102.599999,56,3482.866819
101.199998,15,3483.152414
104.299999,46,3483.952331
-18.7,13,3484.201384
101.099998,11,3484.420332
100.699998,16,3484.717719
-18.5,15,3485.033735
101.199998,12,3485.267952
103.299999,51,3486.150855
101.999999,23,3486.564277
103.499999,41,3487.315662
-18.4,19,3487.664007
101.199998,12,3487.902391
-18.8,21,3488.280656
103.799999,41,3488.998366
-17.1,38,3489.691427
102.499999,43,3490.445584
106.299999,66,3491.572992
104.699999,50,3492.466072
102.099999,42,3493.196703
105.299999,65,3494.341075
101.599998,22,3494.744801
103.099999,46,3495.530605
-17.6,24,3495.954096
104.499999,60,3497.016129
-18.1,22,3497.418711
101.499998,18,3497.753649
100.799998,8,3497.919044
100.299998,3,3498.000276
-18.7,16,3498.299814
-18.5,15,3498.586475
102.999999,33,3499.199366
101.299998,28,3499.694659
103.599999,42,3500.43008
-18.1,28,3500.957961
-19.0,13,3501.210285
-19.8,17,3501.525962
102.500003,40,3502.22012
-16.9,37,3502.863545
104.199999,48,3503.712846
103.699999,73,3504.943277
-16.000001,88,3506.459857
105.099999,54,3507.39365
105.799999,58,3508.418
-15.6,56,3509.38346
101.199998,18,3509.713553
-18.8,15,3510.030692
100.699998,10,3510.232192
102.999999,39,3510.912729
102.099999,63,3511.992019
103.099999,46,3512.844929
101.199998,18,3513.174475
103.099999,40,3513.87147
-17.5,28,3514.374746
103.799999,41,3515.123686
-18.4,22,3515.525608
-19.1,15,3515.80541
100.599998,9,3515.987213
103.499999,41,3516.704439
102.199999,22,3517.136454
105.099999,66,3518.258611
-16.4,48,3519.141091
101.799998,21,3519.528287
103.599999,42,3520.253576
105.099999,54,3521.187436
102.599999,26,3521.68421
-17.2,28,3522.183363
101.099998,14,3522.450334
102.599999,29,3522.965525
108.099999,108,3524.82551
-13.6,73,3526.088433
104.099999,50,3526.950395
100.199998,2,3527.018562
106.499999,65,3528.155773
104.699999,47,3528.975225
106.199999,62,3530.03468
-19.0,10,3530.237726
102.799999,31,3530.819056
104.799999,60,3531.836925
100.399998,4,3531.924548
105.999999,63,3533.046021
104.199999,54,3533.978993
-14.1,65,3535.129451
102.499999,28,3535.62978
101.799998,24,3536.059814
104.399999,47,3536.878101
103.299999,36,3537.541565
102.299999,38,3538.201409
-18.8,12,3538.437095
102.799999,28,3538.939542
103.899999,51,3539.855988
-18.5,18,3540.184463
103.999999,49,3541.038431
-18.7,13,3541.286695
104.299999,43,3542.069402
-18.4,19,3542.419507
104.499999,57,3543.40268
104.899999,55,3544.383999
104.599999,58,3545.382097
-17.0,30,3545.914047
104.199999,45,3546.726947
-18.9,14,3546.994321
101.999999,44,3547.757514
103.399999,40,3548.457002
103.499999,44,3549.255366
-16.7,36,3549.888342
103.899999,42,3550.615059
-18.5,18,3550.978521
103.599999,48,3551.815359
-17.5,28,3552.307944
102.699999,33,3552.894267
103.999999,43,3553.670905
-19.4,6,3553.807264
105.199999,58,3554.804611
106.099999,73,3556.069788
105.499999,55,3557.016166
107.399999,80,3558.409618
106.199999,71,3559.627514
108.999999,93,3561.234751
-14.4,65,3562.397095
102.899999,29,3562.915182
-14.5,55,3563.858265
-18.2,30,3564.423641
-17.8,31,3564.971999
100.399998,25,3565.423577
104.799999,66,3566.583735
-17.0,45,3567.367028
-17.0,30,3567.899902
103.399999,40,3568.599246
105.700003,63,3569.711441
-17.5,25,3570.161597
105.299999,53,3571.108104
103.899999,51,3571.993771
101.199998,15,3572.276291
-17.4,26,3572.741176
103.799999,44,3573.543167
-17.5,28,3574.039433
-18.6,14,3574.306328
104.499999,54,3575.24088
-18.3,17,3575.556924
-15.7,43,3576.339028
102.299999,26,3576.805115
103.699999,46,3577.607211
103.999999,49,3578.483697
107.799999,81,3579.863647
100.799998,11,3580.082832
101.799998,18,3580.447395
102.499999,25,3580.896031
106.799999,74,3582.155389
105.799999,61,3583.238666
102.799999,37,3583.881439
101.999999,23,3584.299115
101.599998,43,3585.072534
105.299999,62,3586.138943
101.499998,18,3586.474311
-17.8,28,3586.968424
105.699999,66,3588.129357
-17.5,25,3588.571093
101.199998,12,3588.808029
104.899999,52,3589.719629
104.899999,55,3590.671653
-15.3,50,3591.565489
105.699999,63,3592.645126
108.199999,91,3594.216849
107.599999,76,3595.500743
107.099999,77,3596.847191
102.499999,31,3597.381948
-14.3,57,3598.393778
-18.5,18,3598.733733
-17.0,42,3599.459348
103.899999,45,3600.242088
102.399999,27,3600.755487
102.099999,21,3601.141951
108.599999,101,3602.891502
107.599999,88,3604.389291
104.999999,50,3605.280649
104.099999,44,3606.0476
106.999999,76,3607.381019
105.399999,57,3608.357127
106.099999,91,3609.947935
106.600003,87,3611.421151
101.599998,19,3611.803737
-19.4,9,3611.988249
-17.6,27,3612.469212
104.399999,50,3613.334816
-14.5,55,3614.312863
102.499999,28,3614.813692
-15.000001,71,3616.01921
104.299999,49,3616.899237
105.999999,75,3618.182461
104.999999,50,3619.074598
106.299999,72,3620.305681
102.299999,23,3620.757592
103.499999,38,3621.421329
103.799999,41,3622.128733
102.400003,30,3622.661806
104.299999,46,3623.526535
103.499999,47,3624.338979
